Company,TypeName,Inches,Ram,Weight,Price,Touchscreen,IPS,PPI,Retina,Cpu_name,Cpu_clock_speed,HDD,SSD,Hybrid,Flash_storage,Gpu_brand,OS,predicted_price
Dell,Notebook,15.6,4,2.2,29144.16,0,0,100,0,Intel Core i3,2.4,0,128,0,0,Intel,Windows,30815.16
HP,Notebook,14.0,4,1.6,41505.12,0,0,112,0,Intel Core i5,2.5,500,0,0,0,Intel,Windows,45051.51
Toshiba,Notebook,13.3,4,1.2,63669.6,0,0,166,0,Intel Core i5,2.3,0,128,0,0,Intel,Windows,61411.86
HP,Notebook,14.0,4,1.5,58607.46719999999,0,0,112,0,Intel Core i5,2.4,0,256,0,0,Intel,Windows,57050.31
HP,Notebook,14.0,4,2.0,64202.4,0,0,157,0,Intel Core i5,2.5,0,256,0,0,Intel,Windows,57439.72
HP,Ultrabook,14.0,8,1.4,77202.72,0,0,157,0,Intel Core i7,2.6,0,256,0,0,Intel,Windows,96036.49
HP,Notebook,14.0,8,1.6,55904.5728,0,0,157,0,Intel Core i5,2.5,0,256,0,0,Nvidia,Windows,56419.273
HP,Notebook,14.0,4,1.6,36443.52,0,0,112,0,Intel Core i3,2.4,500,0,0,0,Intel,Windows,35644.39
Dell,Gaming,15.6,8,2.6,50562.72,0,0,141,0,Intel Core i5,2.5,0,0,1024,0,Nvidia,Windows,47486.73
HP,Ultrabook,12.5,4,1.3,81997.92,0,0,176,0,Intel Core i5,2.5,500,0,0,0,Intel,Windows,80011.57
HP,Notebook,14.0,4,1.5,84715.2,0,0,157,0,Intel Core i5,2.5,0,256,0,0,Intel,Windows,56443.49
HP,Ultrabook,14.0,8,1.5,100550.5488,0,0,157,0,Intel Core i7,2.5,0,256,0,0,Intel,Windows,83230.45
HP,Notebook,13.3,4,1.5,42624.0,0,0,118,0,Intel Core i3,2.4,500,0,0,0,Intel,Windows,43759.01
Toshiba,Notebook,13.3,8,1.5,64468.8,0,0,118,0,Intel Core i5,2.3,0,256,0,0,Intel,Windows,60983.598
HP,Notebook,15.6,4,2.0,41025.0672,0,0,100,0,Intel Core i3,2.4,0,256,0,0,Intel,Windows,35480.65
Lenovo,Notebook,17.3,16,2.4,158135.04,0,1,255,0,Intel Core i7,2.7,0,512,0,0,Nvidia,Windows,134031.1
Toshiba,Notebook,14.0,8,1.5,79387.2,0,1,157,0,Intel Core i5,2.3,0,256,0,0,Intel,Windows,74649.79
HP,Notebook,14.0,8,1.4,118761.12,0,0,157,0,Intel Core i7,2.5,0,256,0,0,Intel,Windows,79814.875
Dell,2 in 1 Convertible,15.6,4,2.1,42410.3472,1,1,141,0,Intel Core i3,2.3,1024,0,0,0,Intel,Windows,33382.71
Toshiba,Ultrabook,13.3,8,1.2,84715.2,0,0,166,0,Intel Core i5,2.3,0,256,0,0,Intel,Windows,79041.94
HP,Notebook,13.3,8,1.1,61218.72,0,1,166,0,Intel Core i5,2.5,0,256,0,0,Intel,Windows,65258.965
HP,Notebook,14.0,8,1.6,63159.7104,0,0,157,0,Intel Core i7,2.7,0,256,0,0,Nvidia,Windows,57915.074
Dell,Notebook,15.6,8,2.1,55754.3232,0,0,141,0,Intel Core i5,2.4,500,0,0,0,Intel,Windows,45522.574
HP,Ultrabook,12.5,4,1.3,83063.52,0,0,125,0,Intel Core i5,2.5,0,256,0,0,Intel,Windows,74099.52
HP,Notebook,14.0,4,2.3,63349.92,0,0,112,0,Intel Core i5,2.5,500,0,0,0,Intel,Windows,50641.09
HP,Notebook,14.0,4,2.0,56476.8,0,0,112,0,Intel Core i5,2.5,500,0,0,0,Intel,Windows,50502.668
Dell,Ultrabook,13.3,8,1.3,86526.72,1,0,276,0,Intel Core i5,2.5,0,256,0,0,Intel,Windows,74930.09
HP,Notebook,17.3,8,2.6,57542.4,0,0,127,0,Intel Core i5,2.5,0,256,0,0,Nvidia,Windows,54592.453
HP,Notebook,14.0,4,1.6,51841.44,0,0,112,0,Intel Core i5,2.5,0,256,0,0,Intel,Windows,45143.336
Acer,Notebook,15.6,6,2.1,21791.52,0,0,100,0,other AMD processors,3.0,1024,0,0,0,AMD,Windows,22263.717
MSI,Gaming,17.3,8,2.7,63499.10399999999,0,0,127,0,Intel Core i7,2.8,1024,128,0,0,Nvidia,Windows,69756.99
HP,Notebook,14.0,8,2.0,63669.6,0,0,157,0,Intel Core i5,2.3,0,256,0,0,Intel,Windows,69355.87
HP,Notebook,15.6,8,1.8,65480.5872,0,0,141,0,Intel Core i7,2.5,0,256,0,0,Intel,Windows,64551.29
HP,Ultrabook,12.5,8,1.3,71874.72,0,0,176,0,Intel Core i7,2.5,0,256,0,0,Intel,Windows,90029.46
HP,Notebook,15.6,4,2.0,39533.76,0,0,100,0,Intel Core i5,2.5,500,0,0,0,Intel,Windows,38577.438
Toshiba,Ultrabook,14.0,8,1.5,91908.0,0,1,157,0,Intel Core i7,2.6,0,256,0,0,Intel,Windows,87734.76
Dell,Notebook,15.6,8,2.1,56633.976,0,0,141,0,Intel Core i5,2.4,0,256,0,0,Intel,Windows,54098.02
HP,Notebook,14.0,8,1.6,53839.9728,0,0,157,0,Intel Core i5,2.5,0,256,0,0,Intel,Windows,60030.457
Lenovo,2 in 1 Convertible,15.6,4,1.8,45128.16,1,1,141,0,Intel Core i7,2.5,0,256,0,0,Intel,Windows,46367.55
Vero,Notebook,14.0,2,1.4,11231.424,0,0,112,0,other Intel processors,1.44,0,0,0,32,Intel,Windows,10257.54
Toshiba,Notebook,15.6,16,2.4,75924.0,0,1,141,0,Intel Core i7,2.5,0,256,0,0,Nvidia,Windows,80303.82
Lenovo,Notebook,15.6,8,2.3,55922.688,0,0,141,0,Intel Core i5,2.3,0,256,0,0,Intel,Windows,53713.484
HP,Notebook,14.0,4,1.5,53280.0,0,0,157,0,Intel Core i5,2.3,500,0,0,0,Intel,Windows,58654.227
HP,Notebook,15.6,8,1.8,112065.9552,0,0,141,0,Intel Core i5,2.4,500,256,0,0,Intel,Windows,86937.18
HP,Notebook,14.0,8,1.4,78268.31999999999,0,0,157,0,Intel Core i5,2.3,0,256,0,0,Intel,Windows,81195.414
MSI,Gaming,17.3,16,3.8,82351.6992,0,1,127,0,Intel Core i7,2.7,1024,256,0,0,Nvidia,Windows,106306.57
Lenovo,Gaming,17.3,16,4.6,122010.66719999998,0,1,127,0,Intel Core i7,2.6,1024,128,0,0,Nvidia,Windows,118173.56
Asus,Netbook,11.6,4,1.2,15339.311999999998,0,0,135,0,other Intel processors,1.6,0,0,0,16,Intel,Linux/Android/Chrome OS/No OS,15510.417
Lenovo,Notebook,14.0,16,1.1,139593.6,0,1,210,0,Intel Core i7,2.6,0,256,0,0,Intel,Windows,118993.914
HP,Notebook,15.6,8,1.9,52161.12,0,1,141,0,Intel Core i7,2.7,1024,0,0,0,Nvidia,Windows,46165.6
Dell,2 in 1 Convertible,15.6,8,2.3,58288.32,1,1,141,0,Intel Core i5,2.7,0,256,0,0,Intel,Windows,53709.285
HP,Notebook,15.6,4,2.0,52161.12,0,0,100,0,Intel Core i5,2.5,0,256,0,0,Intel,Windows,38891.207
Dell,Ultrabook,13.3,16,1.2,120093.12,1,0,276,0,Intel Core i7,2.7,0,1024,0,0,Intel,Windows,117060.76
HP,Notebook,15.6,4,2.3,37570.392,0,0,100,0,Intel Core i3,2.3,500,0,0,0,Intel,Windows,35331.0
HP,Notebook,15.6,4,2.0,26586.72,0,0,100,0,Intel Core i5,2.5,500,0,0,0,Intel,Linux/Android/Chrome OS/No OS,26158.248
Acer,Notebook,15.6,8,2.4,23922.72,0,0,100,0,other AMD processors,2.2,1024,0,0,0,AMD,Windows,22644.404
Dell,2 in 1 Convertible,13.3,12,1.6,69210.72,1,1,166,0,Intel Core i7,2.7,0,256,0,0,Intel,Windows,62931.902
MSI,Gaming,15.6,16,2.9,96916.32,0,0,141,0,Intel Core i7,2.6,1024,256,0,0,Nvidia,Windows,102947.555
HP,Notebook,15.6,8,2.0,57009.6,0,0,141,0,Intel Core i7,2.7,0,256,0,0,Intel,Windows,54315.605
Asus,Gaming,17.3,16,4.0,53173.44,0,1,127,0,Intel Core i7,2.6,1024,0,0,0,Nvidia,Linux/Android/Chrome OS/No OS,60318.543
Dell,Notebook,15.6,4,2.2,29783.52,0,0,141,0,Intel Core i5,2.5,1024,0,0,0,Intel,Windows,35042.68
Dell,Notebook,15.6,16,2.3,52746.6672,0,0,141,0,Intel Core i7,2.7,2048,0,0,0,AMD,Windows,50923.438
MSI,Gaming,15.6,16,1.8,102777.12,0,0,141,0,Intel Core i7,2.6,1024,256,0,0,Nvidia,Windows,108225.5
Dell,Ultrabook,13.3,8,1.3,77682.23999999999,0,0,166,0,Intel Core i7,2.7,0,256,0,0,Intel,Windows,76471.38
Asus,Gaming,17.3,64,3.6,211788.0,0,1,127,0,Intel Core i7,2.7,0,1024,0,0,Nvidia,Windows,164992.88
Dell,2 in 1 Convertible,13.3,8,1.6,42517.9728,1,0,166,0,Intel Core i7,2.5,0,256,0,0,Intel,Windows,58267.47
Dell,Gaming,15.6,16,3.2,70809.12,0,0,282,0,Intel Core i7,2.6,1024,256,0,0,Nvidia,Windows,88498.625
Apple,Ultrabook,12.0,8,0.9,69264.0,0,1,226,1,Intel Core M,1.1,0,0,0,256,Intel,Mac,65918.74
Dell,Notebook,15.6,4,2.1,25679.8944,0,0,100,0,Intel Core i3,2.3,500,0,0,0,Intel,Windows,30356.486
HP,Notebook,15.6,4,2.3,63882.72,0,0,100,0,Intel Core i5,2.3,500,0,0,0,Intel,Windows,46152.613
HP,Ultrabook,12.5,8,1.3,63882.72,0,0,176,0,Intel Core i5,2.3,0,256,0,0,Intel,Windows,89583.414
HP,Notebook,13.3,8,1.5,58075.2,0,0,166,0,Intel Core i7,2.7,0,256,0,0,Intel,Windows,57632.37
Lenovo,Ultrabook,12.5,8,1.3,91294.7472,1,1,176,0,Intel Core i7,2.5,0,256,0,0,Intel,Windows,80730.37
Lenovo,Notebook,17.3,8,3.0,35111.52,0,0,106,0,Intel Core i5,2.3,1024,0,0,0,AMD,Windows,39446.996
Lenovo,Notebook,15.6,4,2.3,52054.56,0,1,141,0,Intel Core i5,2.3,1024,0,0,0,Nvidia,Windows,42510.727
MSI,Gaming,17.3,16,3.8,133146.72,0,0,127,0,Intel Core i7,2.8,1024,256,0,0,Nvidia,Windows,115902.03
Lenovo,Notebook,15.6,4,2.1,28771.2,0,0,100,0,Intel Core i5,2.3,500,0,0,0,Intel,Windows,33749.78
HP,Notebook,15.6,4,2.3,50083.2,0,0,141,0,Intel Core i5,2.3,500,0,0,0,Intel,Windows,48265.688
Lenovo,Ultrabook,12.5,8,1.0,74538.72,1,1,235,0,Intel Core M,1.2,0,512,0,0,Intel,Windows,82451.33
Lenovo,Gaming,17.3,32,4.6,172627.19999999998,0,1,127,0,Intel Core i7,2.7,0,512,1024,0,Nvidia,Windows,174304.44
Lenovo,2 in 1 Convertible,10.1,4,0.7,34433.2656,1,1,224,0,other Intel processors,1.44,0,0,0,64,Intel,Windows,26664.688
HP,Ultrabook,13.3,16,1.3,109170.72,0,1,331,0,Intel Core i7,2.7,0,512,0,0,Intel,Windows,97102.96
Dell,Notebook,15.6,8,2.2,39960.0,0,0,141,0,Intel Core i5,2.5,0,256,0,0,Intel,Windows,46401.75
HP,Notebook,14.0,4,1.5,54931.14719999999,0,0,157,0,Intel Core i5,2.3,500,0,0,0,Intel,Windows,58654.227
HP,Workstation,15.6,8,1.9,79653.59999999999,0,0,141,0,Intel Core i7,2.5,0,256,0,0,AMD,Windows,82024.69
Lenovo,Notebook,14.0,8,1.7,63882.72,0,0,157,0,Intel Core i5,2.3,0,180,0,0,Intel,Windows,62395.727
HP,Notebook,13.3,4,1.3,32767.2,0,0,276,0,other Intel processors,1.5,0,0,0,32,Intel,Linux/Android/Chrome OS/No OS,29737.504
Acer,Notebook,15.6,4,2.4,20619.36,0,0,100,0,other AMD processors,2.2,500,0,0,0,AMD,Windows,19118.867
Dell,Notebook,15.6,4,2.2,20965.1472,0,0,100,0,other Intel processors,1.6,500,0,0,0,Intel,Linux/Android/Chrome OS/No OS,17129.363
HP,Notebook,15.6,4,1.9,18434.3472,0,0,100,0,Intel Core i3,2.0,1024,0,0,0,Intel,Linux/Android/Chrome OS/No OS,18369.434
Asus,Gaming,17.3,8,2.7,85194.72,0,1,127,0,Intel Core i7,2.8,1024,256,0,0,Nvidia,Windows,79810.3
Dell,Ultrabook,13.3,4,1.4,43601.688,0,1,166,0,Intel Core i5,1.6,0,256,0,0,AMD,Windows,44835.105
HP,Netbook,12.5,4,2.4,85194.72,0,0,125,0,Intel Core i5,2.3,0,128,0,0,Intel,Windows,77336.875
Acer,Notebook,15.6,8,2.4,42570.72,0,0,141,0,Intel Core i5,2.5,1024,256,0,0,Nvidia,Windows,45749.453
Dell,Notebook,15.6,8,2.4,34035.264,0,0,141,0,Intel Core i5,2.5,1024,0,0,0,AMD,Windows,39103.008
MSI,Gaming,17.3,8,2.6,85194.72,0,0,127,0,Intel Core i7,2.6,0,256,0,0,Nvidia,Windows,78367.914
HP,Notebook,15.6,4,2.0,26640.0,0,0,100,0,other Intel processors,1.6,1024,0,0,0,Intel,Windows,19694.918
Asus,Gaming,17.3,16,4.3,122490.72,0,1,127,0,Intel Core i7,2.6,1024,128,0,0,Nvidia,Windows,107551.88
Dell,Ultrabook,12.5,4,1.5,60480.792,0,0,125,0,Intel Core i3,2.3,500,0,0,0,Intel,Windows,55555.586
Dell,Ultrabook,12.5,4,1.5,62176.1616,0,0,125,0,Intel Core i3,2.3,0,128,0,0,Intel,Windows,56436.117
Acer,Notebook,15.6,4,2.2,11135.52,0,0,100,0,other Intel processors,1.5,0,16,0,0,Intel,Linux/Android/Chrome OS/No OS,12730.773
HP,Workstation,17.3,8,3.0,154458.72,0,1,127,0,Intel Core i7,2.6,1024,0,0,0,AMD,Windows,141264.3
Lenovo,Gaming,15.6,16,2.4,63882.72,0,0,141,0,Intel Core i7,2.8,0,512,0,0,Nvidia,Windows,83564.734
Dell,Ultrabook,12.5,8,1.5,75289.968,0,0,125,0,Intel Core i5,2.3,0,256,0,0,Intel,Windows,75479.47
MSI,Gaming,17.3,8,2.9,80516.20319999999,0,0,127,0,Intel Core i7,2.6,1024,128,0,0,Nvidia,Windows,80669.336
Lenovo,2 in 1 Convertible,15.6,4,2.1,46193.76,1,1,141,0,Intel Core i5,2.3,0,256,0,0,Intel,Windows,44928.418
HP,Notebook,15.6,4,2.1,21205.44,0,0,141,0,other AMD processors,2.5,1024,0,0,0,AMD,Windows,24380.68
Asus,Gaming,15.6,16,2.6,71341.92,0,1,141,0,Intel Core i7,2.6,1024,128,0,0,Nvidia,Windows,78082.19
HP,Notebook,13.3,8,1.2,90522.72,1,0,276,0,Intel Core M,1.1,0,256,0,0,Intel,Windows,91015.85
Dell,Notebook,15.6,4,2.2,40980.312,0,0,100,0,Intel Core i5,2.3,500,0,0,0,AMD,Windows,38119.89
Lenovo,Notebook,15.6,4,2.1,22857.12,0,0,100,0,Intel Core i3,2.0,0,128,0,0,Intel,Windows,23424.633
HP,Ultrabook,13.3,8,1.2,104908.32,0,0,166,0,Intel Core i7,2.5,0,512,0,0,Intel,Windows,98349.3
Lenovo,2 in 1 Convertible,10.1,4,0.7,29250.72,1,1,224,0,other Intel processors,1.44,0,0,0,64,Intel,Linux/Android/Chrome OS/No OS,23296.133
Dell,Ultrabook,13.3,8,1.2,73473.12,0,0,166,0,Intel Core i7,2.4,0,256,0,0,Intel,Windows,81045.56
Lenovo,Gaming,17.3,16,4.6,146519.46719999998,0,1,127,0,Intel Core i7,2.7,0,256,1024,0,Nvidia,Windows,146082.34
Razer,Ultrabook,12.5,8,1.2,54825.12,1,0,352,0,Intel Core i7,2.5,0,256,0,0,Intel,Windows,68483.81
Toshiba,Ultrabook,13.3,16,1.0,118601.28,0,0,166,0,Intel Core i7,2.7,0,512,0,0,Intel,Windows,115547.21
Asus,Gaming,17.3,8,3.5,69929.4672,0,0,127,0,Intel Core i7,2.6,1024,128,0,0,Nvidia,Windows,77923.74
Vero,Notebook,13.3,4,1.4,10442.88,0,0,166,0,other Intel processors,1.44,0,0,0,32,Intel,Windows,11745.073
HP,Notebook,13.3,8,1.2,90043.2,0,0,166,0,Intel Core i5,2.3,0,256,0,0,Intel,Windows,77138.43
HP,Notebook,14.0,8,1.4,80612.64,0,0,157,0,Intel Core i5,2.3,0,256,0,0,Intel,Windows,81195.414
Dell,Notebook,15.6,4,2.1,27899.0064,0,0,100,0,Intel Core i5,2.3,500,0,0,0,Intel,Linux/Android/Chrome OS/No OS,28252.322
Asus,Notebook,15.6,4,2.0,23176.8,0,0,100,0,Intel Core i3,2.4,1024,0,0,0,Intel,Windows,26302.836
Lenovo,2 in 1 Convertible,14.0,8,1.8,88924.31999999999,1,1,157,0,Intel Core i7,2.5,0,256,0,0,Intel,Windows,63342.25
Lenovo,2 in 1 Convertible,10.1,4,0.7,25521.12,1,1,224,0,other Intel processors,1.44,0,0,0,64,Intel,Windows,26664.688
HP,Ultrabook,12.5,8,1.3,100965.6,0,0,125,0,Intel Core i5,2.4,0,256,0,0,Intel,Windows,87280.19
Lenovo,Gaming,15.6,8,2.4,52693.92,0,1,141,0,Intel Core i5,2.5,1024,128,0,0,Nvidia,Linux/Android/Chrome OS/No OS,48365.867
HP,Gaming,17.3,8,3.4,60153.12,0,1,127,0,Intel Core i5,2.3,1024,128,0,0,Nvidia,Windows,66425.36
HP,Notebook,15.6,8,2.0,33513.119999999995,0,0,100,0,Intel Core i7,2.7,2048,0,0,0,Intel,Windows,40332.26
Lenovo,2 in 1 Convertible,14.0,8,1.8,109244.2464,1,1,157,0,Intel Core i7,2.6,0,512,0,0,Nvidia,Windows,86859.28
Asus,Notebook,14.0,4,1.5,14811.84,0,0,112,0,other Intel processors,1.1,0,0,0,32,Intel,Windows,15529.006
HP,Ultrabook,15.6,8,1.8,40066.56,0,0,141,0,Intel Core i7,2.7,0,256,0,0,Intel,Windows,59791.29
Acer,Notebook,15.6,4,2.2,32820.48,0,0,141,0,Intel Core i5,2.5,1024,0,0,0,Nvidia,Windows,34594.18
Lenovo,Notebook,15.6,16,2.5,58554.72,0,0,141,0,Intel Core i7,2.5,0,0,1024,0,AMD,Windows,51431.902
HP,Workstation,17.3,8,3.0,210424.032,0,1,127,0,Intel Core i7,2.6,0,256,0,0,Nvidia,Windows,162586.16
Dell,Notebook,15.6,8,2.5,41771.52,0,0,100,0,Intel Core i5,2.5,1024,0,0,0,AMD,Windows,37003.77
MSI,Gaming,17.3,16,3.8,127818.72,0,0,127,0,Intel Core i7,2.7,1024,256,0,0,Nvidia,Windows,109546.56
HP,Ultrabook,15.6,8,1.9,115709.2416,0,0,141,0,Intel Core i7,2.5,0,256,0,0,Intel,Windows,62701.203
Lenovo,2 in 1 Convertible,14.0,16,2.8,130003.2,1,1,210,0,Intel Core i7,2.6,0,512,0,0,Intel,Windows,117255.94
MSI,Gaming,15.6,8,2.4,60888.384,0,0,141,0,Intel Core i7,2.8,1024,128,0,0,Nvidia,Windows,63906.05
HP,2 in 1 Convertible,13.3,8,1.5,86793.12,1,0,166,0,Intel Core i5,2.4,0,256,0,0,Intel,Windows,84915.1
HP,Workstation,15.6,8,2.6,118761.12,0,1,141,0,Intel Core i7,2.6,0,256,0,0,Nvidia,Windows,105822.45
HP,2 in 1 Convertible,13.3,8,1.5,95850.72,1,0,221,0,Intel Core i7,2.6,0,256,0,0,Intel,Windows,101298.94
HP,Workstation,15.6,8,2.0,101178.72,0,0,141,0,Intel Core i7,2.6,0,256,0,0,Nvidia,Windows,107477.55
HP,Ultrabook,12.5,8,1.3,122381.49599999998,0,0,176,0,Intel Core i7,2.5,0,256,0,0,Intel,Windows,90029.46
Dell,Notebook,15.6,8,2.2,53807.472,0,0,141,0,Intel Core i7,2.7,0,256,0,0,Nvidia,Windows,55346.92
HP,Notebook,15.6,8,1.9,84129.12,0,0,141,0,Intel Core i5,2.3,0,256,0,0,Intel,Windows,54528.66
Lenovo,2 in 1 Convertible,14.0,8,1.3,124621.92,1,1,210,0,Intel Core i7,2.5,0,256,0,0,Intel,Windows,108107.5
Lenovo,Notebook,15.6,4,1.9,18061.92,0,0,100,0,Intel Core i3,2.0,1024,0,0,0,Intel,Linux/Android/Chrome OS/No OS,19070.537
HP,Notebook,15.6,4,1.9,15824.16,0,0,100,0,other AMD processors,1.8,500,0,0,0,AMD,Windows,16495.11
Lenovo,Notebook,15.6,8,2.3,31914.72,0,0,141,0,Intel Core i5,2.3,1024,0,0,0,AMD,Linux/Android/Chrome OS/No OS,33690.45
Dell,Gaming,15.6,8,2.6,63882.72,0,0,141,0,Intel Core i7,2.8,1024,0,0,0,Nvidia,Windows,55741.656
Dell,Notebook,15.6,8,2.0,119916.2304,1,1,282,0,Intel Core i5,2.3,0,256,0,0,Nvidia,Windows,102359.38
HP,Notebook,15.6,4,1.9,25515.2592,0,0,141,0,other AMD processors,2.5,0,256,0,0,AMD,Windows,23461.006
MSI,Gaming,17.3,16,2.7,79536.38399999999,0,0,127,0,Intel Core i7,2.8,1024,256,0,0,Nvidia,Windows,93217.68
Lenovo,Ultrabook,14.0,12,1.4,122490.72,0,0,157,0,Intel Core i7,2.6,0,512,0,0,Intel,Windows,109994.195
Lenovo,Notebook,15.6,8,2.5,42010.7472,0,0,141,0,Intel Core i5,2.3,0,0,1024,0,AMD,Windows,43215.684
HP,2 in 1 Convertible,13.3,8,1.5,108744.48,1,0,221,0,Intel Core i7,2.6,0,512,0,0,Intel,Windows,114508.805
Lenovo,Ultrabook,14.0,8,1.7,79866.72,0,0,157,0,Intel Core i7,2.6,0,256,0,0,Intel,Windows,77600.77
MSI,Gaming,14.0,16,1.7,94252.32,0,0,157,0,Intel Core i7,2.6,1024,256,0,0,Nvidia,Windows,102529.875
HP,Gaming,15.6,8,2.6,47898.72,0,1,141,0,Intel Core i7,2.8,1024,0,0,0,Nvidia,Windows,53783.812
Lenovo,Notebook,15.6,8,2.2,24455.52,0,0,100,0,Intel Core i3,2.0,1024,0,0,0,Intel,Windows,24907.492
HP,Notebook,15.6,4,2.1,25414.0272,0,0,100,0,Intel Core i5,2.3,500,0,0,0,Intel,Linux/Android/Chrome OS/No OS,28020.244
Dell,Gaming,15.6,8,2.6,79813.44,0,0,282,0,Intel Core i7,2.8,1024,128,0,0,Nvidia,Windows,67209.7
Lenovo,Notebook,15.6,8,2.0,74059.2,0,1,141,0,Intel Core i5,2.5,0,256,0,0,Intel,Windows,56562.844
Lenovo,Notebook,15.6,4,2.2,24935.04,0,0,141,0,Intel Core i3,2.0,1024,0,0,0,Nvidia,Windows,26305.77
HP,Notebook,14.0,2,1.4,13266.72,0,0,112,0,other Intel processors,1.6,0,0,0,32,Intel,Windows,14572.177
MSI,Gaming,15.6,8,2.2,44701.92,0,1,141,0,Intel Core i7,2.7,1024,0,0,0,Nvidia,Windows,53861.375
HP,Notebook,15.6,8,2.0,36177.12,0,0,141,0,Intel Core i7,2.5,0,256,0,0,Intel,Windows,57460.484
HP,Notebook,15.6,16,2.1,61751.52,0,0,141,0,Intel Core i7,1.8,0,512,0,0,Intel,Windows,62332.805
Asus,Notebook,15.6,4,2.2,19660.32,0,0,100,0,other Intel processors,1.6,500,0,0,0,Intel,Windows,18594.885
Lenovo,Notebook,15.6,4,2.1,21205.44,0,0,100,0,Intel Core i5,2.3,500,0,0,0,Intel,Linux/Android/Chrome OS/No OS,24774.4
Lenovo,Notebook,15.6,8,2.2,37775.52,0,0,141,0,Intel Core i7,2.7,1024,0,0,0,Nvidia,Linux/Android/Chrome OS/No OS,37041.3
Asus,Notebook,14.0,4,2.0,40972.32,0,0,157,0,Intel Core i3,2.4,0,256,0,0,Intel,Windows,38687.78
Lenovo,Notebook,15.6,4,2.3,43956.0,0,0,141,0,Intel Core i7,2.5,0,0,1024,0,Intel,Windows,41786.69
Lenovo,Gaming,15.6,16,3.3,69530.4,0,1,141,0,Intel Core i7,2.6,0,512,0,0,Nvidia,Windows,80718.9
MSI,Gaming,15.6,16,1.9,114731.5536,0,0,141,0,Intel Core i7,2.6,1024,128,0,0,Nvidia,Windows,93169.6
HP,Notebook,15.6,4,2.1,34632.0,0,0,100,0,Intel Core i3,2.3,500,0,0,0,Intel,Windows,32056.693
Lenovo,2 in 1 Convertible,14.0,8,1.4,87219.36,1,1,210,0,Intel Core i5,2.3,0,256,0,0,Intel,Windows,104699.37
Lenovo,Ultrabook,15.6,6,1.5,44275.68,0,0,141,0,Intel Core i7,2.7,0,256,0,0,Nvidia,Windows,49315.043
Dell,Notebook,15.6,8,2.0,47686.1328,0,0,141,0,Intel Core i7,2.7,0,256,0,0,Nvidia,Linux/Android/Chrome OS/No OS,51424.492
Acer,Notebook,15.6,4,2.1,17742.239999999998,0,0,100,0,other Intel processors,2.0,500,0,0,0,Intel,Windows,17624.113
HP,Notebook,15.6,6,2.2,42570.72,0,1,141,0,Intel Core i7,2.6,1024,0,0,0,Nvidia,Windows,45221.027
Asus,Gaming,15.6,8,2.6,48431.52,0,1,141,0,Intel Core i7,2.6,1024,256,0,0,Nvidia,Windows,65415.305
Dell,2 in 1 Convertible,15.6,16,2.1,62817.12,1,0,141,0,Intel Core i7,2.7,0,512,0,0,Intel,Windows,69689.56
Acer,Notebook,15.6,4,2.2,36816.48,0,0,141,0,Intel Core i5,2.5,0,256,0,0,Nvidia,Windows,36323.816
Dell,Ultrabook,13.3,8,1.2,58554.72,1,0,276,0,Intel Core i5,2.4,0,256,0,0,Intel,Linux/Android/Chrome OS/No OS,66424.78
Acer,Gaming,17.3,16,4.2,138474.72,0,1,127,0,Intel Core i7,2.8,1024,256,0,0,Nvidia,Windows,121096.7
Lenovo,Gaming,15.6,8,2.4,43636.32,0,1,141,0,Intel Core i5,2.5,1024,0,0,0,Nvidia,Windows,49498.43
HP,Notebook,15.6,4,1.9,25840.8,0,0,100,0,Intel Core i5,2.5,500,0,0,0,Intel,Windows,35168.5
Apple,Ultrabook,12.0,8,0.9,61964.64,0,1,226,1,Intel Core M,1.1,0,0,0,256,Intel,Mac,65918.74
Dell,2 in 1 Convertible,13.3,8,1.6,63882.72,1,1,166,0,Intel Core i5,2.5,0,256,0,0,Intel,Windows,51496.734
HP,Notebook,15.6,12,2.2,70702.56,0,1,141,0,Intel Core i7,2.8,1024,128,0,0,Nvidia,Windows,68929.24
Lenovo,Notebook,15.6,4,1.9,19607.04,0,0,100,0,Intel Core i3,2.0,1024,0,0,0,AMD,Linux/Android/Chrome OS/No OS,20460.947
Asus,Gaming,17.3,16,4.3,114552.0,0,1,127,0,Intel Core i7,2.6,1024,512,0,0,Nvidia,Windows,116347.445
Acer,Notebook,15.6,4,2.1,14492.16,0,0,100,0,other Intel processors,2.0,1024,0,0,0,Intel,Linux/Android/Chrome OS/No OS,15501.722
MSI,Gaming,17.3,16,2.4,109165.392,0,0,127,0,Intel Core i7,2.8,1024,256,0,0,Nvidia,Windows,100753.91
Dell,Notebook,15.6,4,2.3,26586.72,0,0,100,0,Intel Core i3,2.0,0,128,0,0,AMD,Windows,27574.783
Lenovo,Notebook,15.6,8,2.2,33513.119999999995,0,0,100,0,Intel Core i7,2.5,500,0,0,0,Nvidia,Linux/Android/Chrome OS/No OS,32870.17
Dell,2 in 1 Convertible,15.6,16,2.0,68464.8,1,0,141,0,Intel Core i7,1.8,0,512,0,0,Intel,Windows,70400.445
Dell,Ultrabook,13.3,16,1.2,142790.4,1,0,276,0,Intel Core i7,2.7,0,512,0,0,Intel,Windows,107389.33
Asus,Gaming,15.6,8,2.2,62284.32,0,0,141,0,Intel Core i7,2.6,1024,0,0,0,Nvidia,Windows,58905.473
